date,value
1996-7-3,0.53547
1996-7-4,0.52948
1996-7-5,0.524126
1996-7-6,0.523899
1996-7-7,0.52638
1996-7-8,0.521973
1996-7-9,0.525926
1996-7-10,0.524714
1996-7-11,0.521071
1996-7-12,0.518686
1996-7-13,0.516237
1996-7-14,0.512748
1996-7-15,0.518208
1996-7-16,0.517586
1996-7-17,0.516301
1996-7-18,0.522896
1996-7-19,0.523458
1996-7-20,0.522264
1996-7-21,0.518682
1996-7-22,0.515004
1996-7-23,0.517997
1996-7-24,0.511409
1996-7-25,0.511346
1996-7-26,0.511095
1996-7-27,0.508435
1996-7-28,0.510692
1996-7-29,0.513736
1996-7-30,0.514618
1996-7-31,0.516226
1996-8-1,0.514971
1996-8-2,0.514268
1996-8-3,0.508255
1996-8-4,0.510799
1996-8-5,0.507638
1996-8-6,0.508641
1996-8-7,0.510067
1996-8-8,0.51188
1996-8-9,0.515428
1996-8-10,0.512838
1996-8-11,0.510442
1996-8-12,0.509604
1996-8-13,0.511636
1996-8-14,0.5158
1996-8-15,0.520971
1996-8-16,0.51877
1996-8-17,0.51404
1996-8-18,0.513224
1996-8-19,0.509629
1996-8-20,0.511031
1996-8-21,0.510886
1996-8-22,0.510799
1996-8-23,0.513891
1996-8-24,0.511146
1996-8-25,0.514158
1996-8-26,0.510517
1996-8-27,0.510002
1996-8-28,0.507568
1996-8-29,0.505124
1996-8-30,0.505718
1996-8-31,0.507277
1996-9-1,0.508778
1996-9-2,0.507686
1996-9-3,0.493928
1996-9-4,0.491575
1996-9-5,0.495225
1996-9-6,0.492363
1996-9-7,0.508516
1996-9-8,0.506613
1996-9-9,0.504516
1996-9-10,0.513722
1996-9-11,0.512382
1996-9-12,0.515821
1996-9-13,0.515331
1996-9-14,0.520654
1996-9-15,0.522398
1996-9-16,0.522598
1996-9-17,0.519489
1996-9-18,0.517872
1996-9-19,0.514888
1996-9-20,0.516582
1996-9-21,0.516728
1996-9-22,0.517026
1996-9-23,0.518323
1996-9-24,0.524324
1996-9-25,0.520944
1996-9-26,0.516995
1996-9-27,0.517491
1996-9-28,0.515964
1996-9-29,0.513171
1996-9-30,0.51034
1996-10-1,0.506481
1996-10-2,0.507457
1996-10-3,0.506867
1996-10-4,0.506946
1996-10-5,0.486354
1996-10-6,0.495396
1996-10-7,0.490443
1996-10-8,0.490024
1996-10-9,0.497389
1996-10-10,0.494729
1996-10-11,0.493803
1996-10-12,0.494046
1996-10-13,0.49159
1996-10-14,0.493751
1996-10-15,0.491759
1996-10-16,0.487215
1996-10-17,0.487666
1996-10-18,0.490335
1996-10-19,0.493485
1996-10-20,0.49138
1996-10-21,0.490461
1996-10-22,0.49242
1996-10-23,0.486959
1996-10-24,0.485357
1996-10-25,0.487205
1996-10-26,0.483558
1996-10-27,0.484845
1996-10-28,0.483806
1996-10-29,0.4907
1996-10-30,0.487156
1996-10-31,0.486395
1996-11-1,0.483207
1996-11-2,0.4812
1996-11-3,0.490996
1996-11-4,0.494098
1996-11-5,0.492149
1996-11-6,0.491554
1996-11-7,0.487349
1996-11-8,0.484258
1996-11-9,0.484403
1996-11-10,0.482952
1996-11-11,0.4874
1996-11-12,0.487551
1996-11-13,0.486751
1996-11-14,0.489049
1996-11-15,0.497199
1996-11-16,0.502451
1996-11-17,0.4996
1996-11-18,0.4988
1996-11-19,0.494752
1996-11-20,0.4981
1996-11-21,0.497451
1996-11-22,0.50015
1996-11-23,0.501501
1996-11-24,0.498301
1996-11-25,0.496901
1996-11-26,0.4981
1996-11-27,0.4981
1996-11-28,0.498599
1996-11-29,0.497249
1996-11-30,0.495348
1996-12-1,0.494648
1996-12-2,0.4978
1996-12-3,0.496101
1996-12-4,0.493551
1996-12-5,0.494047
1996-12-6,0.495802
1996-12-7,0.486695
1996-12-8,0.486357
1996-12-9,0.4876
1996-12-10,0.483597
1996-12-11,0.486305
1996-12-12,0.491748
1996-12-13,0.488349
1996-12-14,0.490547
1996-12-15,0.485857
1996-12-16,0.480052
1996-12-17,0.478752
1996-12-18,0.4749
1996-12-19,0.4749
1996-12-20,0.47461
1996-12-21,0.472553
1996-12-22,0.463968
1996-12-23,0.456137
1996-12-24,0.456091
1996-12-25,0.457146
1996-12-26,0.460962
1996-12-27,0.451936
1996-12-28,0.452755
1996-12-29,0.454218
1996-12-30,0.461216
1996-12-31,0.461446
1997-1-1,0.458483
1997-1-2,0.457837
1997-1-3,0.4565
1997-1-4,0.470412
1997-1-5,0.468066
1997-1-6,0.472458
1997-1-7,0.469959
1997-1-8,0.467407
1997-1-9,0.469488
1997-1-10,0.472642
1997-1-11,0.475462
1997-1-12,0.467606
1997-1-13,0.475895
1997-1-14,0.476638
1997-1-15,0.476291
1997-1-16,0.474247
1997-1-17,0.4733
1997-1-18,0.469706
1997-1-19,0.468506
1997-1-20,0.471147
1997-1-21,0.467247
1997-1-22,0.466007
1997-1-23,0.469853
1997-1-24,0.467953
1997-1-25,0.465333
1997-1-26,0.463061
1997-1-27,0.458546
1997-1-28,0.458546
1997-1-29,0.463232
1997-1-30,0.461346
1997-1-31,0.460438
1997-2-1,0.461892
1997-2-2,0.460454
1997-2-3,0.460862
1997-2-4,0.458654
1997-2-5,0.457046
1997-2-6,0.456009
1997-2-7,0.463107
1997-2-8,0.461531
1997-2-9,0.459962
1997-2-10,0.461162
1997-2-11,0.4611
1997-2-12,0.458246
1997-2-13,0.453782
1997-2-14,0.455082
1997-2-15,0.452936
1997-2-16,0.454327
1997-2-17,0.454564
1997-2-18,0.454064
1997-2-19,0.454255
1997-2-20,0.452436
1997-2-21,0.45071
1997-2-22,0.4519
1997-2-23,0.447679
1997-2-24,0.44882
1997-2-25,0.450235
1997-2-26,0.450355
1997-2-27,0.451745
1997-2-28,0.45101
1997-3-1,0.44941
1997-3-2,0.428957
1997-3-3,0.4297
1997-3-4,0.435787
1997-3-5,0.434913
1997-3-6,0.4313
1997-3-7,0.425472
1997-3-8,0.430486
1997-3-9,0.422742
1997-3-10,0.429628
1997-3-11,0.428243
1997-3-12,0.426585
1997-3-13,0.413976
1997-3-14,0.420532
1997-3-15,0.421484
1997-3-16,0.4287
1997-3-17,0.421673
1997-3-18,0.418467
1997-3-19,0.420558
1997-3-20,0.414007
1997-3-21,0.412835
1997-3-22,0.408796
1997-3-23,0.403098
1997-3-24,0.411064
1997-3-25,0.41
1997-3-26,0.411582
1997-3-27,0.414724
1997-3-28,0.414541
1997-3-29,0.406822
1997-3-30,0.406263
1997-3-31,0.405741
1997-4-1,0.40108
1997-4-2,0.402839
1997-4-3,0.401151
1997-4-4,0.402711
1997-4-5,0.404038
1997-4-6,0.405931
1997-4-7,0.397599
1997-4-8,0.39958
1997-4-9,0.397449
1997-4-10,0.393579
1997-4-11,0.39601
1997-4-12,0.393153
1997-4-13,0.40221
1997-4-14,0.40183
1997-4-15,0.40269
1997-4-16,0.401611
1997-4-17,0.39906
1997-4-18,0.39941
1997-4-19,0.405012
1997-4-20,0.394011
1997-4-21,0.39485
1997-4-22,0.39944
1997-4-23,0.39934
1997-4-24,0.40075
1997-4-25,0.397981
1997-4-26,0.39827
1997-4-27,0.396491
1997-4-28,0.40071
1997-4-29,0.394361
1997-4-30,0.397201
1997-5-1,0.39685
1997-5-2,0.39888
1997-5-3,0.40235
1997-5-4,0.395831
1997-5-5,0.3947
1997-5-6,0.397591
1997-5-7,0.39944
1997-5-8,0.39949
1997-5-9,0.40036
1997-5-10,0.406419
1997-5-11,0.405709
1997-5-12,0.404169
1997-5-13,0.415517
1997-5-14,0.422665
1997-5-15,0.423638
1997-5-16,0.423423
1997-5-17,0.4297
1997-5-18,0.42608
1997-5-19,0.423965
1997-5-20,0.421666
1997-5-21,0.421208
1997-5-22,0.422739
1997-5-23,0.428357
1997-5-24,0.4286
1997-5-25,0.4293
1997-5-26,0.434326
1997-5-27,0.43923
1997-5-28,0.439606
1997-5-29,0.441262
1997-5-30,0.442229
1997-5-31,0.442611
1997-6-1,0.441568
1997-6-2,0.439624
1997-6-3,0.44315
1997-6-4,0.442067
1997-6-5,0.447111
1997-6-6,0.446577
1997-6-7,0.450525
1997-6-8,0.453273
1997-6-9,0.444667
1997-6-10,0.44535
1997-6-11,0.445677
1997-6-12,0.450755
1997-6-13,0.441579
1997-6-14,0.445455
1997-6-15,0.444156
1997-6-16,0.44625
1997-6-17,0.446861
1997-6-18,0.448166
1997-6-19,0.447455
1997-6-20,0.444567
1997-6-21,0.433033
1997-6-22,0.434807
1997-6-23,0.436275
1997-6-24,0.435456
1997-6-25,0.44045
1997-6-26,0.444917
1997-6-27,0.45031
1997-6-28,0.446055
1997-6-29,0.442761
1997-6-30,0.443856
1997-7-1,0.43765
1997-7-2,0.432884
1997-7-3,0.436619
1997-7-4,0.435369
1997-7-5,0.43245
1997-7-6,0.425537
1997-7-7,0.4286
1997-7-8,0.4297
1997-7-9,0.427557
1997-7-10,0.428072
1997-7-11,0.427157
1997-7-12,0.429314
1997-7-13,0.43435
1997-7-14,0.432634
1997-7-15,0.43085
1997-7-16,0.431984
1997-7-17,0.437125
1997-7-18,0.431314
1997-7-19,0.430114
1997-7-20,0.425287
1997-7-21,0.421408
1997-7-22,0.424008
1997-7-23,0.419358
1997-7-24,0.417158
1997-7-25,0.41885
1997-7-26,0.411209
1997-7-27,0.408218
1997-7-28,0.4195
1997-7-29,0.421158
1997-7-30,0.418266
1997-7-31,0.412268
1997-8-1,0.414434
1997-8-2,0.407746
1997-8-3,0.409636
1997-8-4,0.410277
1997-8-5,0.4093
1997-8-6,0.402799
1997-8-7,0.39711
1997-8-8,0.40019
1997-8-9,0.402369
1997-8-10,0.404129
1997-8-11,0.404988
1997-8-12,0.406569
1997-8-13,0.40075
1997-8-14,0.402869
1997-8-15,0.405859
1997-8-16,0.408437
1997-8-17,0.410627
1997-8-18,0.404679
1997-8-19,0.40226
1997-8-20,0.40431
1997-8-21,0.410195
1997-8-22,0.410195
1997-8-23,0.411386
1997-8-24,0.410909
1997-8-25,0.410495
1997-8-26,0.412044
1997-8-27,0.411036
1997-8-28,0.413335
1997-8-29,0.418908
1997-8-30,0.422616
1997-8-31,0.420616
1997-9-1,0.42155
1997-9-2,0.420566
1997-9-3,0.418433
1997-9-4,0.424565
1997-9-5,0.42425
1997-9-6,0.422123
1997-9-7,0.419208
1997-9-8,0.418391
1997-9-9,0.4226
1997-9-10,0.424938
1997-9-11,0.428072
1997-9-12,0.426507
1997-9-13,0.424065
1997-9-14,0.419274
1997-9-15,0.423581
1997-9-16,0.423873
1997-9-17,0.42345
1997-9-18,0.421008
1997-9-19,0.416858
1997-9-20,0.409436
1997-9-21,0.409018
1997-9-22,0.4103
1997-9-23,0.411518
1997-9-24,0.413367
1997-9-25,0.416084
1997-9-26,0.419374
1997-9-27,0.4171
1997-9-28,0.418491
1997-9-29,0.4223
1997-9-30,0.417441
1997-10-1,0.416717
1997-10-2,0.414426
1997-10-3,0.414526
1997-10-4,0.41405
1997-10-5,0.412459
1997-10-6,0.4133
1997-10-7,0.414
1997-10-8,0.416992
1997-10-9,0.416675
1997-10-10,0.406188
1997-10-11,0.406547
1997-10-12,0.407019
1997-10-13,0.408368
1997-10-14,0.407578
1997-10-15,0.403329
1997-10-16,0.404198
1997-10-17,0.406887
1997-10-18,0.406178
1997-10-19,0.40455
1997-10-20,0.405619
1997-10-21,0.406659
1997-10-22,0.405378
1997-10-23,0.406787
1997-10-24,0.413984
1997-10-25,0.413526
1997-10-26,0.408918
1997-10-27,0.4119
1997-10-28,0.411885
1997-10-29,0.41185
1997-10-30,0.412294
1997-10-31,0.41235
1997-11-1,0.413026
1997-11-2,0.417042
1997-11-3,0.419024
1997-11-4,0.417791
1997-11-5,0.41939
1997-11-6,0.418408
1997-11-7,0.424073
1997-11-8,0.425315
1997-11-9,0.425357
1997-11-10,0.427757
1997-11-11,0.430385
1997-11-12,0.43332
1997-11-13,0.432214
1997-11-14,0.438831
1997-11-15,0.436406
1997-11-16,0.439262
1997-11-17,0.439762
1997-11-18,0.44103
1997-11-19,0.440406
1997-11-20,0.437812
1997-11-21,0.440612
1997-11-22,0.439374
1997-11-23,0.441373
1997-11-24,0.438962
1997-11-25,0.43675
1997-11-26,0.431277
1997-11-27,0.431964
1997-11-28,0.433513
1997-11-29,0.43442
1997-11-30,0.430421
1997-12-1,0.426857
1997-12-2,0.425037
1997-12-3,0.423573
1997-12-4,0.411318
1997-12-5,0.413043
1997-12-6,0.411418
1997-12-7,0.411318
1997-12-8,0.40205
1997-12-9,0.402029
1997-12-10,0.407028
1997-12-11,0.404338
1997-12-12,0.40137
1997-12-13,0.406897
1997-12-14,0.406238
1997-12-15,0.404897
1997-12-16,0.406897
1997-12-17,0.409686
1997-12-18,0.414284
1997-12-19,0.416225
1997-12-20,0.412459
1997-12-21,0.412943
1997-12-22,0.414426
1997-12-23,0.41974
1997-12-24,0.420916
1997-12-25,0.418491
1997-12-26,0.417825
1997-12-27,0.415892
1997-12-28,0.417025
1997-12-29,0.418341
1997-12-30,0.418658
1997-12-31,0.418041
1998-1-1,0.41195
1998-1-2,0.412318
1998-1-3,0.413934
1998-1-4,0.413176
1998-1-5,0.410777
1998-1-6,0.41475
1998-1-7,0.41595
1998-1-8,0.4205
1998-1-9,0.4195
1998-1-10,0.4202
1998-1-11,0.42215
1998-1-12,0.4213
1998-1-13,0.42
1998-1-14,0.41745
1998-1-15,0.41425
1998-1-16,0.41505
1998-1-17,0.4148
1998-1-18,0.41
1998-1-19,0.41015
1998-1-20,0.41025
1998-1-21,0.413
1998-1-22,0.4154
1998-1-23,0.41425
1998-1-24,0.4121
1998-1-25,0.41615
1998-1-26,0.41495
1998-1-27,0.41225
1998-1-28,0.41505
1998-1-29,0.41725
1998-1-30,0.41505
1998-1-31,0.4151
1998-2-1,0.41715
1998-2-2,0.4206
1998-2-3,0.4186
1998-2-4,0.41765
1998-2-5,0.41785
1998-2-6,0.41685
1998-2-7,0.4149
1998-2-8,0.4118
1998-2-9,0.41445
1998-2-10,0.4147
1998-2-11,0.416
1998-2-12,0.4155
1998-2-13,0.41525
1998-2-14,0.4158
1998-2-15,0.42245
1998-2-16,0.42585
1998-2-17,0.42905
1998-2-18,0.4275
1998-2-19,0.43075
1998-2-20,0.4283
1998-2-21,0.42615
1998-2-22,0.42435
1998-2-23,0.42245
1998-2-24,0.42415
1998-2-25,0.4211
1998-2-26,0.42145
1998-2-27,0.4246
1998-2-28,0.42735
1998-3-1,0.42925
1998-3-2,0.4266
1998-3-3,0.4271
1998-3-4,0.42365
1998-3-5,0.42225
1998-3-6,0.42065
1998-3-7,0.4163
1998-3-8,0.417
1998-3-9,0.41715
1998-3-10,0.4181
1998-3-11,0.41705
1998-3-12,0.417
1998-3-13,0.4169
1998-3-14,0.41795
1998-3-15,0.42015
1998-3-16,0.418
1998-3-17,0.4182
1998-3-18,0.42185
1998-3-19,0.42255
1998-3-20,0.42225
1998-3-21,0.42165
1998-3-22,0.4196
1998-3-23,0.41845
1998-3-24,0.41885
1998-3-25,0.41725
1998-3-26,0.41755
1998-3-27,0.41955
1998-3-28,0.4214
1998-3-29,0.42275
1998-3-30,0.42545
1998-3-31,0.42495
1998-4-1,0.4289
1998-4-2,0.4284
1998-4-3,0.43075
1998-4-4,0.42795
1998-4-5,0.42835
1998-4-6,0.42905
1998-4-7,0.4362
1998-4-8,0.43655
1998-4-9,0.4333
1998-4-10,0.43995
1998-4-11,0.4392
1998-4-12,0.43985
1998-4-13,0.4375
1998-4-14,0.43565
1998-4-15,0.4357
1998-4-16,0.4407
1998-4-17,0.4407
1998-4-18,0.4409
1998-4-19,0.4422
1998-4-20,0.44015
1998-4-21,0.4414
1998-4-22,0.43855
1998-4-23,0.4346
1998-4-24,0.4351
1998-4-25,0.4371
1998-4-26,0.44295
1998-4-27,0.4406
1998-4-28,0.4391
1998-4-29,0.44095
1998-4-30,0.4456
1998-5-1,0.44605
1998-5-2,0.4472
1998-5-3,0.4466
1998-5-4,0.44565
1998-5-5,0.44935
1998-5-6,0.4507
1998-5-7,0.44975
1998-5-8,0.448
1998-5-9,0.44755
1998-5-10,0.44805
1998-5-11,0.44515
1998-5-12,0.4489
1998-5-13,0.4487
1998-5-14,0.44835
1998-5-15,0.4493
1998-5-16,0.45135
1998-5-17,0.4533
1998-5-18,0.45625
1998-5-19,0.4559
1998-5-20,0.45815
1998-5-21,0.4605
1998-5-22,0.4637
1998-5-23,0.4668
1998-5-24,0.4682
1998-5-25,0.4729
1998-5-26,0.4683
1998-5-27,0.4711
1998-5-28,0.4738
1998-5-29,0.47645
1998-5-30,0.4768
1998-5-31,0.4749
1998-6-1,0.48595
1998-6-2,0.4896
1998-6-3,0.48865
1998-6-4,0.49115
1998-6-5,0.4873
1998-6-6,0.48665
1998-6-7,0.48865
1998-6-8,0.4928
1998-6-9,0.48765
1998-6-10,0.48415
1998-6-11,0.4842
1998-6-12,0.4877
1998-6-13,0.48695
1998-6-14,0.49105
1998-6-15,0.49665
1998-6-16,0.49255
1998-6-17,0.4932
1998-6-18,0.4895
1998-6-19,0.49095
1998-6-20,0.486
1998-6-21,0.48755
1998-6-22,0.4893
1998-6-23,0.4883
1998-6-24,0.4845
1998-6-25,0.49035
1998-6-26,0.49205
1998-6-27,0.4882
1998-6-28,0.4835
1998-6-29,0.4866
1998-6-30,0.4844
1998-7-1,0.482
1998-7-2,0.4827
1998-7-3,0.48775
1998-7-4,0.4805
1998-7-5,0.4742
1998-7-6,0.4693
1998-7-7,0.4682
1998-7-8,0.4695
1998-7-9,0.4678
1998-7-10,0.4651
1998-7-11,0.46195
1998-7-12,0.4636
1998-7-13,0.4574
1998-7-14,0.453
1998-7-15,0.45485
1998-7-16,0.4541
1998-7-17,0.4579
1998-7-18,0.46325
1998-7-19,0.4571
1998-7-20,0.46285
1998-7-21,0.4658
1998-7-22,0.468
1998-7-23,0.466
1998-7-24,0.4698
1998-7-25,0.46495
1998-7-26,0.4671
1998-7-27,0.4674
1998-7-28,0.4697
1998-7-29,0.47185
1998-7-30,0.46915
1998-7-31,0.46895
1998-8-1,0.47
1998-8-2,0.47
1998-8-3,0.4676
1998-8-4,0.4661
1998-8-5,0.46655
1998-8-6,0.47025
1998-8-7,0.46885
1998-8-8,0.47085
1998-8-9,0.4757
1998-8-10,0.4719
1998-8-11,0.4722
1998-8-12,0.4704
1998-8-13,0.47115
1998-8-14,0.4728
1998-8-15,0.4704
1998-8-16,0.46765
1998-8-17,0.4683
1998-8-18,0.4741
1998-8-19,0.4696
1998-8-20,0.47085
1998-8-21,0.46995
1998-8-22,0.47425
1998-8-23,0.47325
1998-8-24,0.4779
1998-8-25,0.47845
1998-8-26,0.4835
1998-8-27,0.48125
1998-8-28,0.48055
1998-8-29,0.47855
1998-8-30,0.4805
1998-8-31,0.4786
1998-9-1,0.48025
1998-9-2,0.48105
1998-9-3,0.48185
1998-9-4,0.4835
1998-9-5,0.4827
1998-9-6,0.4843
1998-9-7,0.48585
1998-9-8,0.48665
1998-9-9,0.48915
1998-9-10,0.48605
1998-9-11,0.48255
1998-9-12,0.4964
1998-9-13,0.49615
1998-9-14,0.4983
1998-9-15,0.49895
1998-9-16,0.49815
1998-9-17,0.4936
1998-9-18,0.4931
1998-9-19,0.4969
1998-9-20,0.49985
1998-9-21,0.49965
1998-9-22,0.49765
1998-9-23,0.4963
1998-9-24,0.49735
1998-9-25,0.50215
1998-9-26,0.51415
1998-9-27,0.4995
1998-9-28,0.4956
1998-9-29,0.49455
1998-9-30,0.4951
1998-10-1,0.4982
1998-10-2,0.49765
1998-10-3,0.498
1998-10-4,0.50105
1998-10-5,0.5012
1998-10-6,0.50385
1998-10-7,0.5029
1998-10-8,0.5085
1998-10-9,0.51265
1998-10-10,0.51455
1998-10-11,0.51765
1998-10-12,0.51655
1998-10-13,0.51655
1998-10-14,0.5217
1998-10-15,0.52335
1998-10-16,0.5228
1998-10-17,0.5284
1998-10-18,0.5314
1998-10-19,0.53025
1998-10-20,0.5329
1998-10-21,0.5325
1998-10-22,0.5394
1998-10-23,0.54165
1998-10-24,0.5388
1998-10-25,0.53905
1998-10-26,0.54455
1998-10-27,0.5502
1998-10-28,0.5476
1998-10-29,0.54225
1998-10-30,0.54915
1998-10-31,0.5476
1998-11-1,0.54925
1998-11-2,0.5454
1998-11-3,0.54275
1998-11-4,0.542
1998-11-5,0.54945
1998-11-6,0.5479
1998-11-7,0.54935
1998-11-8,0.5498
1998-11-9,0.54925
1998-11-10,0.5522
1998-11-11,0.5488
1998-11-12,0.5541
1998-11-13,0.5512
1998-11-14,0.54935
1998-11-15,0.5499
1998-11-16,0.5532
1998-11-17,0.5586
1998-11-18,0.5586
1998-11-19,0.56555
1998-11-20,0.5645
1998-11-21,0.5657
1998-11-22,0.5593
1998-11-23,0.5619
1998-11-24,0.5605
1998-11-25,0.5645
1998-11-26,0.5626
1998-11-27,0.5594
1998-11-28,0.55365
1998-11-29,0.54685
1998-11-30,0.54835
1998-12-1,0.5485
1998-12-2,0.5533
1998-12-3,0.5526
1998-12-4,0.55035
1998-12-5,0.5537
1998-12-6,0.5547
1998-12-7,0.55565
1998-12-8,0.55225
1998-12-9,0.5483
1998-12-10,0.5397
1998-12-11,0.5481
1998-12-12,0.5474
1998-12-13,0.5457
1998-12-14,0.54715
1998-12-15,0.55245
1998-12-16,0.55465
1998-12-17,0.5602
1998-12-18,0.55545
1998-12-19,0.5596
1998-12-20,0.5615
1998-12-21,0.5673
1998-12-22,0.57455
1998-12-23,0.5673
1998-12-24,0.5744
1998-12-25,0.57595
1998-12-26,0.5795
1998-12-27,0.5764
1998-12-28,0.5746
1998-12-29,0.57105
1998-12-30,0.5776
1998-12-31,0.58505
1999-1-1,0.5868
1999-1-2,0.5809
1999-1-3,0.58295
1999-1-4,0.5845
1999-1-5,0.58275
1999-1-6,0.5862
1999-1-7,0.5749
1999-1-8,0.57735
1999-1-9,0.5766
1999-1-10,0.5754
1999-1-11,0.5801
1999-1-12,0.5808
1999-1-13,0.5829
1999-1-14,0.5784
1999-1-15,0.5729
1999-1-16,0.5744
1999-1-17,0.5776
1999-1-18,0.5793
1999-1-19,0.5803
1999-1-20,0.58315
1999-1-21,0.58505
1999-1-22,0.5851
1999-1-23,0.58645
1999-1-24,0.585
1999-1-25,0.5867
1999-1-26,0.5861
1999-1-27,0.5787
1999-1-28,0.5822
1999-1-29,0.58725
1999-1-30,0.59495
1999-1-31,0.59535
1999-2-1,0.59585
1999-2-2,0.59485
1999-2-3,0.59085
1999-2-4,0.5884
1999-2-5,0.58925
1999-2-6,0.5796
1999-2-7,0.5832
1999-2-8,0.5805
1999-2-9,0.5727
1999-2-10,0.5746
1999-2-11,0.57445
1999-2-12,0.58185
1999-2-13,0.5865
1999-2-14,0.5883
1999-2-15,0.5872
1999-2-16,0.5882
1999-2-17,0.5828
1999-2-18,0.583
1999-2-19,0.5864
1999-2-20,0.5835
1999-2-21,0.5833
1999-2-22,0.5789
1999-2-23,0.58035
1999-2-24,0.5823
1999-2-25,0.5872
1999-2-26,0.5891
1999-2-27,0.5869
1999-2-28,0.5898
1999-3-1,0.5856
1999-3-2,0.58435
1999-3-3,0.5895
1999-3-4,0.58535
1999-3-5,0.5864
1999-3-6,0.566
1999-3-7,0.572
1999-3-8,0.5782
1999-3-9,0.5782
1999-3-10,0.5742
1999-3-11,0.5654
1999-3-12,0.5688
1999-3-13,0.5741
1999-3-14,0.5766
1999-3-15,0.58225
1999-3-16,0.5858
1999-3-17,0.58395
1999-3-18,0.59805
1999-3-19,0.5962
1999-3-20,0.5887
1999-3-21,0.5914
1999-3-22,0.59695
1999-3-23,0.59815
1999-3-24,0.59725
1999-3-25,0.6009
1999-3-26,0.60005
1999-3-27,0.59705
1999-3-28,0.59615
1999-3-29,0.594
1999-3-30,0.59635
1999-3-31,0.59575
1999-4-1,0.5973
1999-4-2,0.6037
1999-4-3,0.6087
1999-4-4,0.6102
1999-4-5,0.61205
1999-4-6,0.61025
1999-4-7,0.61305
1999-4-8,0.61295
1999-4-9,0.6128
1999-4-10,0.6093
1999-4-11,0.6128
1999-4-12,0.61545
1999-4-13,0.61265
1999-4-14,0.61775
1999-4-15,0.6218
1999-4-16,0.6263
1999-4-17,0.62655
1999-4-18,0.6299
1999-4-19,0.63
1999-4-20,0.6298
1999-4-21,0.63435
1999-4-22,0.63905
1999-4-23,0.6397
1999-4-24,0.6407
1999-4-25,0.6374
1999-4-26,0.6396
1999-4-27,0.641
1999-4-28,0.6401
1999-4-29,0.64415
1999-4-30,0.64615
1999-5-1,0.6445
1999-5-2,0.64555
1999-5-3,0.64745
1999-5-4,0.64705
1999-5-5,0.64815
1999-5-6,0.64405
1999-5-7,0.6492
1999-5-8,0.6479
1999-5-9,0.65155
1999-5-10,0.648
1999-5-11,0.64635
1999-5-12,0.6438
1999-5-13,0.64195
1999-5-14,0.63995
1999-5-15,0.65005
1999-5-16,0.6551
1999-5-17,0.6622
1999-5-18,0.67105
1999-5-19,0.67425
1999-5-20,0.67085
1999-5-21,0.68295
1999-5-22,0.6841
1999-5-23,0.6821
1999-5-24,0.6761
1999-5-25,0.67075
1999-5-26,0.6591
1999-5-27,0.6656
1999-5-28,0.67265
1999-5-29,0.67735
1999-5-30,0.67505
1999-5-31,0.6782
1999-6-1,0.67555
1999-6-2,0.66955
1999-6-3,0.6727
1999-6-4,0.6838
1999-6-5,0.68665
1999-6-6,0.68945
1999-6-7,0.69955
1999-6-8,0.7006
1999-6-9,0.69945
1999-6-10,0.70145
1999-6-11,0.70625
1999-6-12,0.70955
1999-6-13,0.7
1999-6-14,0.70035
1999-6-15,0.68105
1999-6-16,0.692
1999-6-17,0.68775
1999-6-18,0.68735
1999-6-19,0.68635
1999-6-20,0.69065
1999-6-21,0.681
1999-6-22,0.6707
1999-6-23,0.6676
1999-6-24,0.67555
1999-6-25,0.6779
1999-6-26,0.6765
1999-6-27,0.64835
1999-6-28,0.64265
1999-6-29,0.6461
1999-6-30,0.65055
1999-7-1,0.64965
1999-7-2,0.6601
1999-7-3,0.65505
1999-7-4,0.6631
1999-7-5,0.65395
1999-7-6,0.645
1999-7-7,0.6553
1999-7-8,0.65705
1999-7-9,0.65705
1999-7-10,0.6691
1999-7-11,0.6558
1999-7-12,0.65015
1999-7-13,0.657
1999-7-14,0.66395
1999-7-15,0.64965
1999-7-16,0.63565
1999-7-17,0.63785
1999-7-18,0.64095
1999-7-19,0.6438
1999-7-20,0.6291
1999-7-21,0.6215
1999-7-22,0.6283
1999-7-23,0.63135
1999-7-24,0.62565
1999-7-25,0.6247
1999-7-26,0.6332
1999-7-27,0.63675
1999-7-28,0.6299
1999-7-29,0.62675
1999-7-30,0.6055
1999-7-31,0.60655
1999-8-1,0.6132
1999-8-2,0.59835
1999-8-3,0.60455
1999-8-4,0.599
1999-8-5,0.59955
1999-8-6,0.60725
1999-8-7,0.60955
1999-8-8,0.6079
1999-8-9,0.6171
1999-8-10,0.62145
1999-8-11,0.63065
1999-8-12,0.6339
1999-8-13,0.62665
1999-8-14,0.61695
1999-8-15,0.62495
1999-8-16,0.6322
1999-8-17,0.628
1999-8-18,0.6198
1999-8-19,0.63415
1999-8-20,0.6245
1999-8-21,0.6378
1999-8-22,0.62935
1999-8-23,0.6223
1999-8-24,0.62765
1999-8-25,0.62935
1999-8-26,0.62775
1999-8-27,0.62445
1999-8-28,0.63515
1999-8-29,0.63605
1999-8-30,0.64135
1999-8-31,0.6306
1999-9-1,0.63595
1999-9-2,0.6407
1999-9-3,0.6473
1999-9-4,0.6474
1999-9-5,0.64955
1999-9-6,0.6558
1999-9-7,0.65605
1999-9-8,0.65715
1999-9-9,0.66075
1999-9-10,0.65845
1999-9-11,0.6528
1999-9-12,0.65085
1999-9-13,0.6592
1999-9-14,0.656
